"ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000260719",-3.75,6.14285714285714,-1.35850540865012,0.220574181525934,0.454666102168113,-4.84552204863851
"ENSG00000124224",-17.4166666666667,78.2857142857143,-1.35772491254121,0.22233842792437,0.456967691557761,-4.84623628629052
"ENSG00000162600",8.50000000000001,24.1428571428571,1.35688439011728,0.222590802055439,0.457323558629432,-4.84710380894555
"ENSG00000071994",-2.25,16.2857142857143,-1.35690967829088,0.215908049129757,0.448758165272567,-4.84746801904199
"ENSG00000165195",-5.41666666666667,17.4285714285714,-1.35611169932492,0.222050414394189,0.456717329606229,-4.84795330414416
"ENSG00000239843",2.91666666666667,4,1.35590474107277,0.220009163216148,0.454183440571232,-4.84830382255434
"ENSG00000162928",2.33333333333334,9,1.35586113861604,0.217615995158284,0.450869896486927,-4.84849318057215
"ENSG00000074071",2.33333333333333,9,1.35586113861604,0.217615995158285,0.450869896486927,-4.84849318057215
"ENSG00000112851",-147.416666666667,550.571428571429,-1.35571747727261,0.216094232078205,0.448850779181932,-4.8487305832836
"ENSG00000111727",1.5,2.14285714285714,1.35513733976518,0.21627035266292,0.448850779181932,-4.84934044850589
"ENSG00000172172",1.5,2.14285714285714,1.35513733976518,0.21627035266292,0.448850779181932,-4.84934044850589
"ENSG00000186193",1.5,2.14285714285714,1.35513733976518,0.21627035266292,0.448850779181932,-4.84934044850589
"ENSG00000240370",1.5,2.14285714285714,1.35513733976518,0.21627035266292,0.448850779181932,-4.84934044850589
"ENSG00000137880",1.5,2.14285714285714,1.35513733976518,0.21627035266292,0.448850779181932,-4.84934044850589
"ENSG00000163597",-17.8333333333333,48.8571428571429,-1.35463042216342,0.223268847645662,0.458138816331014,-4.84942893543445
"ENSG00000197375",-2,6.14285714285714,-1.3546509053585,0.216915297958132,0.44991885452656,-4.84982311781599
"ENSG00000177971",-2.25,6.28571428571429,-1.35436255925951,0.218107484894861,0.451529268173126,-4.850059165956
"ENSG00000086758",16,122.857142857143,1.35413632422117,0.220519643990037,0.454666102168113,-4.85014370428682
"ENSG00000161016",-36.0833333333333,92.2857142857143,-1.35344810135771,0.223625258946066,0.458509184170097,-4.85064785493968
"ENSG00000112679",21.1666666666667,113.571428571429,1.35348857578403,0.222785876760357,0.4576521982883,-4.85066817059941
"ENSG00000198888",597.75,1123.42857142857,1.35313243572723,0.219802846995724,0.454045250506018,-4.85125755931044
"ENSG00000164332",14.0833333333333,101.285714285714,1.35234647834637,0.222257249861559,0.456967691557761,-4.85191456165951
"ENSG00000169016",-1.41666666666667,2.14285714285714,-1.35245731819226,0.217085597542382,0.450057191723246,-4.85215598575299
"ENSG00000235674",-1.41666666666667,2.14285714285714,-1.35245731819226,0.217085597542382,0.450057191723246,-4.85215598575299
"ENSG00000257337",-1.41666666666667,2.14285714285714,-1.35245731819226,0.217085597542382,0.450057191723246,-4.85215598575299
"ENSG00000124098",7.75,18.5714285714286,1.35191519166293,0.224088116560676,0.459048539267112,-4.85222746831472
